단지_일련번호,임대주택유형,공급기관명,주택명,주택유형,도로명주소,총세대수,10대미만(여자),10대미만(남자),10대(여자),10대(남자),20대(여자),20대(남자),30대(여자),30대(남자),40대(여자),40대(남자),50대(여자),50대(남자),60대(여자),60대(남자),70대(여자),70대(남자),80대(여자),80대(남자),90대(여자),90대(남자),100대(여자),100대(남자)
31192069,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 매봉로2번길 27,0,0,0,0,0,1,6,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0
31192062,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 매봉로2번길 29,0,0,0,0,0,2,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0
31192080,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 매봉로2번길 33,0,2,1,2,1,2,0,2,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0
31192070,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 매봉로2번길 39-17,0,1,1,0,0,1,1,1,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0
31192088,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 매봉로2번길 39-21,0,0,2,0,0,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30703497,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 매봉로33번길 22-1,0,0,0,0,2,3,0,0,0,1,0,3,2,1,2,2,0,0,0,0,0,0,0
30856021,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 매봉로33번길 29,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0
30703498,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 매봉로7번길 23,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
30703499,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 봉명로240번길 32,0,0,0,4,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
31027776,매입임대(단지유형),LH충북,라헨느A,다가구주택,충청북도 청주시 서원구 봉명로240번길 34-10,7,2,0,0,0,0,0,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0
31027814,매입임대(단지유형),LH충북,라헨느B,다가구주택,충청북도 청주시 서원구 봉명로240번길 34-8,7,0,1,1,2,1,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0
30703486,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 사북로 43,0,0,0,0,0,1,2,0,0,1,1,2,1,1,3,2,2,0,0,0,0,0,0
30703500,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 사운로172번길 9,0,1,1,2,3,4,3,1,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0
30703501,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 사직대로89번길 6,0,0,0,0,0,1,2,0,0,0,1,1,2,1,1,1,0,1,0,0,0,0,0
30703490,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 서원서로 31,0,0,0,1,1,1,1,1,1,0,1,4,0,2,1,0,0,0,0,0,0,0,0
30703491,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 서원서로 31-1,0,0,0,0,0,1,2,0,1,0,1,4,0,2,2,1,4,2,1,0,0,0,0
30821229,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 서원서로 4,0,0,1,2,2,2,0,3,4,0,1,3,1,2,5,0,0,0,0,0,0,0,0
30700063,건설임대,LH충북,청주성화 휴먼시아1단지,아파트,충청북도 청주시 서원구 성봉로 88,650,71,62,135,123,112,118,95,92,154,141,148,97,125,87,74,41,29,14,6,0,0,0
30699389,건설임대,LH충북,성화휴먼시아5단지,아파트,충청북도 청주시 서원구 성봉로 93,745,53,63,87,72,85,85,108,100,159,122,151,120,131,87,63,28,17,4,5,0,0,0
30703502,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성봉로169번길 41-13,0,0,0,0,1,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
30703503,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성봉로169번길 41-9,0,0,1,1,1,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
30703504,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성봉로169번길 47-7,0,0,0,1,0,1,1,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0
30703505,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성봉로169번길 47-9,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
30703506,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성화로69번길 16-7,0,3,0,0,0,0,1,3,2,0,0,1,1,0,2,0,1,1,0,0,0,0,0
30703507,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성화로69번길 16-8,0,0,1,1,2,1,2,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0
30703508,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성화로69번길 24-10,0,0,0,1,1,1,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
30703509,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성화로69번길 24-12,0,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0
30703510,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성화로69번길 24-6,0,2,1,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30703511,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성화로69번길 24-9,0,0,0,1,1,2,1,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0
30703512,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성화로69번길 30-8,0,0,1,0,2,3,2,0,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0
30855799,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성화로69번길 8-2,0,0,0,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
30703513,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성화로69번길 8-5,0,0,0,3,1,0,2,0,0,2,0,1,1,0,0,4,0,0,0,0,0,0,0
30703514,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성화로69번길 8-8,0,0,2,0,1,1,4,1,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0
30703515,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성화로79번길 10,0,0,1,1,1,2,3,1,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0
30703516,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 성화로79번길 5,0,1,1,2,0,0,1,1,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0
31185223,매입임대,LH충북,공공리모델링(충북청주시),다가구주택,충청북도 청주시 서원구 수곡로106번길 41-1,166,0,0,0,0,6,3,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0
30703517,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 수곡로113번길 13,0,0,0,0,1,2,4,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0
30703518,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 수곡로57번길 16-5,0,0,2,1,0,0,0,1,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0
30703519,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 수곡로67번길 23-9,0,1,1,2,3,3,2,0,1,1,1,3,1,1,0,0,0,1,0,0,0,0,0
30703520,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 수곡로89번길 23-12,0,0,0,0,2,0,2,0,0,1,0,1,1,2,0,1,0,0,1,0,0,0,0
31269502,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 수영로23번가길 13,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30703521,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 수영로8번길 3,0,0,0,1,0,2,2,2,1,0,1,1,0,1,2,1,1,2,0,0,0,0,0
30703522,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 신성화로34번길 17-6,0,0,0,1,0,2,2,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0
30855732,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 신율로68번길 33,0,5,1,0,2,1,1,1,2,2,1,0,0,1,1,0,0,0,0,1,0,0,0
30987701,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 쌍샘로107번길 31,0,3,1,1,0,2,2,1,0,1,1,2,1,0,1,0,0,2,1,0,0,0,0
31027829,매입임대(단지유형),LH충북,레인보우A,다가구주택,충청북도 청주시 서원구 안뜸로 53,10,2,3,0,1,2,2,1,0,2,4,1,0,1,1,1,0,0,0,0,0,0,0
31027793,매입임대(단지유형),LH충북,레인보우B,다가구주택,충청북도 청주시 서원구 안뜸로 55,10,0,0,2,3,0,1,0,4,2,0,5,4,1,2,1,0,0,1,0,0,0,0
31027794,매입임대(단지유형),LH충북,레인보우C,다가구주택,충청북도 청주시 서원구 안뜸로 57,10,1,0,1,4,2,0,3,2,1,1,3,1,2,3,0,0,1,0,0,0,0,0
30703523,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 안뜸로26번길 10,0,0,0,0,1,1,1,0,1,1,3,1,1,3,5,0,0,0,0,1,0,0,0
30703524,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 안뜸로26번길 2,0,0,0,3,0,0,2,1,0,2,0,3,2,3,4,0,0,0,0,0,0,0,0
31027758,매입임대(단지유형),LH충북,라헨느A,다가구주택,충청북도 청주시 서원구 안뜸로26번길 30,8,0,2,2,2,2,2,0,1,3,2,1,1,2,0,0,1,0,0,1,0,0,0
31027858,매입임대(단지유형),LH충북,라헨느B,다가구주택,충청북도 청주시 서원구 안뜸로26번길 32,8,4,3,2,0,0,0,6,2,0,1,0,1,2,1,0,0,0,0,1,0,0,0
30849071,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 안뜸로40번길 4-3,0,0,2,2,0,1,5,1,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0
31027739,매입임대(단지유형),LH충북,산수유A,다가구주택,충청북도 청주시 서원구 안뜸로53번길 10,11,4,0,0,1,3,2,1,1,2,2,2,1,1,0,0,1,0,0,0,0,0,0
31027819,매입임대(단지유형),LH충북,산수유B,다가구주택,충청북도 청주시 서원구 안뜸로53번길 10-1,11,0,2,1,1,0,2,0,1,4,3,2,1,4,0,1,1,0,0,0,0,0,0
31027716,매입임대(단지유형),LH충북,산수유C,다가구주택,충청북도 청주시 서원구 안뜸로53번길 10-2,11,2,2,2,3,1,1,4,2,2,2,4,2,1,1,1,0,0,0,0,0,0,0
31027761,매입임대(단지유형),LH충북,백합A,다가구주택,충청북도 청주시 서원구 안뜸로53번길 10-3,10,1,1,1,1,2,0,2,1,2,0,1,2,0,0,2,0,0,0,0,0,0,0
31027740,매입임대(단지유형),LH충북,백합B,다가구주택,충청북도 청주시 서원구 안뜸로53번길 10-3,8,0,1,0,2,3,2,1,1,0,1,5,1,2,3,0,0,0,0,0,0,0,0
31021246,매입임대(단지유형),LH충북,진달래A,다가구주택,충청북도 청주시 서원구 안뜸로53번길 8,11,0,0,0,0,1,1,1,3,3,2,0,0,2,1,2,0,0,0,0,0,0,0
31027836,매입임대(단지유형),LH충북,진달래B,다가구주택,충청북도 청주시 서원구 안뜸로53번길 8-1,11,2,3,4,2,2,1,2,1,2,3,2,1,1,0,0,2,0,0,0,0,0,0
31021254,매입임대(단지유형),LH충북,진달래C,다가구주택,충청북도 청주시 서원구 안뜸로53번길 8-2,11,1,0,2,2,3,1,3,2,2,2,1,1,1,2,1,0,0,0,0,0,0,0
31263322,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 서원구 예체로 30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31263345,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 서원구 예체로 68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30703525,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 용호로8번길 11,0,0,0,0,0,1,2,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0
30703526,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 용호로8번길 12,0,0,1,1,2,1,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
30703527,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 용호로8번길 17-3,0,0,2,1,1,1,0,1,1,1,1,2,2,1,2,0,0,0,0,0,0,0,0
30703528,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 용호로8번길 17-4,0,0,0,0,2,1,2,0,0,3,0,1,2,2,1,0,0,0,0,0,0,0,0
30703529,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 용호로8번길 25-7,0,0,0,0,2,0,2,0,0,2,0,1,2,1,0,0,1,0,0,0,0,0,0
30703530,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 용호로8번길 25-8,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
30703531,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 용호로8번길 26,0,0,1,3,2,2,2,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
30703532,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 용호로8번길 36,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
30703533,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 용호로8번길 5,0,1,2,2,2,6,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0
31263251,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 서원구 원흥로 14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31263253,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 서원구 원흥로 14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31263273,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 서원구 원흥로 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31263327,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 서원구 원흥로 14,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30699388,건설임대,LH충북,성화휴먼시아4단지,아파트,충청북도 청주시 서원구 장전로 11,861,63,65,103,116,103,112,145,123,183,146,163,123,147,87,65,43,35,9,5,2,0,0
30700064,건설임대,LH충북,청주성화 휴먼시아2단지,아파트,충청북도 청주시 서원구 장전로 80,1215,123,110,223,215,198,239,186,159,267,231,301,193,271,193,102,83,44,23,14,4,2,0
30701267,매입임대(단지유형),LH충북,청우빌리지ABC,다가구주택,충청북도 청주시 서원구 직지대로 754,20,2,3,0,1,1,1,2,4,1,0,1,1,2,1,1,1,0,0,0,0,0,0
30701268,매입임대(단지유형),LH충북,청우빌리지ABC,다가구주택,충청북도 청주시 서원구 직지대로 754,20,1,3,0,1,0,1,2,3,0,0,2,0,2,0,1,1,0,1,0,0,0,0
30701269,매입임대(단지유형),LH충북,청우빌리지ABC,다가구주택,충청북도 청주시 서원구 직지대로 754,20,0,0,1,0,1,3,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
31027722,매입임대(단지유형),LH충북,청우빌리지123,다가구주택,충청북도 청주시 서원구 직지대로 756,24,4,3,1,0,1,1,4,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0
31027723,매입임대(단지유형),LH충북,청우빌리지123,다가구주택,충청북도 청주시 서원구 직지대로 756,24,1,0,0,0,0,1,3,2,0,0,1,1,2,2,0,0,0,0,0,0,0,0
31027826,매입임대(단지유형),LH충북,청우빌리지123,다가구주택,충청북도 청주시 서원구 직지대로 756,24,2,3,1,2,3,4,3,3,2,1,1,3,1,0,0,0,0,0,0,0,0,0
30856079,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 창신로12번길 47,0,0,0,4,3,1,2,1,0,3,1,3,3,2,2,0,1,0,0,0,0,0,0
31126829,매입임대,LH충북,공공리모델링(충북청주시),다가구주택,충청북도 청주시 서원구 창신로12번길 48,166,0,0,0,0,4,1,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0
31127187,매입임대,LH충북,공공리모델링(충북청주시),다가구주택,충청북도 청주시 서원구 창신로12번길 48,166,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31126827,매입임대,LH충북,공공리모델링(충북청주시),다가구주택,충청북도 청주시 서원구 창신로12번길 48-1,166,0,0,1,1,4,6,1,2,1,0,6,6,1,3,0,0,0,0,0,0,0,0
31263220,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 서원구 창신로12번길 66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31263254,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 서원구 창신로12번길 66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31263314,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 서원구 창신로12번길 66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31263315,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 서원구 창신로12번길 66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31263350,매입임대,LH충북,매입다가구(충북청주시),아파트,충청북도 청주시 서원구 창신로12번길 66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30703534,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 창신로22번길 24,0,0,0,0,0,4,2,0,0,0,0,1,1,1,2,3,0,2,0,0,0,0,0
30856080,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 청남로2028번길 73,0,2,0,1,0,0,2,2,1,2,0,2,0,0,1,2,0,0,0,0,0,0,0
30952243,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 청남로2036번길 82,0,3,0,3,3,0,1,0,1,3,1,0,0,5,3,0,1,0,0,1,0,0,0
30952247,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 청남로2036번길 84,0,0,1,2,2,1,1,0,2,4,2,2,2,2,2,0,0,0,0,0,0,0,0
30952238,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 청남로2036번길 86,0,0,0,4,4,1,1,0,2,2,2,1,2,2,0,4,3,0,0,0,0,0,0
30952239,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 청남로2036번길 88,0,1,2,6,1,1,0,0,1,5,3,2,1,0,4,0,0,0,0,0,0,0,0
31112413,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 청남로2054번길 84,0,1,2,1,0,1,1,1,4,1,0,1,2,3,2,0,1,1,0,0,0,0,0
31112424,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 청남로2054번길 86,0,0,3,0,0,0,0,4,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0
31112445,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 청남로2054번길 88,0,1,0,1,0,2,1,3,1,2,2,2,0,2,1,0,1,0,0,0,0,0,0
31150205,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 청남로2074번길 60,0,1,0,0,0,2,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
31269511,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 청남로2104번길 6,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31269474,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 청남로2104번길 8,0,1,0,0,0,2,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0
30819501,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 청남로2122번길 39,0,3,1,1,0,3,2,2,1,0,1,4,3,1,2,0,0,0,0,0,0,0,1
30703535,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 청남로2136번길 41-10,0,0,0,0,1,0,1,0,0,1,2,1,2,0,0,2,0,0,0,0,0,0,0
30703536,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 서원구 호국로120번길 29-9,0,1,0,2,1,2,3,0,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0
30819502,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 1순환로197번길 72,0,0,0,0,0,2,5,0,1,0,1,4,1,0,1,1,1,0,0,1,0,0,0
30819571,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 1순환로197번길 76,0,3,1,0,0,3,0,2,3,0,0,2,1,1,3,0,0,1,0,0,0,0,0
30855818,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 1순환로197번길 80-1,0,3,2,6,3,3,5,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0
30703577,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 1순환로197번길 84,0,1,0,0,1,1,4,1,1,0,0,1,2,1,1,1,1,0,0,3,0,0,0
30703578,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 1순환로339번길 74,0,0,0,0,0,1,1,1,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0
30987670,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 공항로 17,0,0,0,1,1,1,1,2,0,0,4,0,3,1,0,1,1,0,1,0,0,0,0
30703576,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 공항로 61-1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
31050294,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 공항로21번길 7,0,0,3,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30855988,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 공항로43번길 10-16,0,3,1,2,1,1,2,1,2,2,3,2,2,1,2,0,0,0,0,0,0,0,0
31050303,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 공항로58번길 9,0,0,0,0,0,5,4,2,3,0,0,2,3,0,0,1,0,0,1,0,0,0,0
30835398,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 교서로116번길 17,0,0,3,0,0,0,1,0,0,3,2,2,2,0,0,3,1,2,0,0,0,0,0
31027711,매입임대(단지유형),LH충북,드림빌,다가구주택,충청북도 청주시 청원구 내덕로53번길 21,9,1,0,1,1,1,0,1,1,2,0,0,0,2,1,1,0,0,1,0,0,0,0
30703579,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 내덕로53번길 25,0,1,0,1,0,1,4,0,0,1,1,1,4,1,1,1,1,0,0,0,0,0,0
31050305,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 내덕로61번길 40,0,2,2,1,0,1,5,4,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0
30699571,건설임대,LH충북,청원내수 주공아파트,아파트,충청북도 청주시 청원구 내수읍 청암로 35,409,42,32,91,133,72,76,62,38,121,91,93,87,58,51,56,27,27,15,3,1,0,0
30855820,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 덕벌로13번길 5,0,0,0,2,0,0,3,0,0,1,3,1,2,0,2,1,2,0,0,0,0,0,0
30855856,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 덕벌로13번길 7,0,2,2,0,0,2,0,2,0,1,0,1,0,1,2,0,0,0,1,0,0,0,0
30703580,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 사뜸로51번길 11-9,0,0,0,1,2,2,3,0,0,1,0,5,2,0,1,1,0,0,0,0,0,0,0
31029899,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 사북로121번길 32-3,0,1,0,0,0,0,1,2,2,0,0,0,2,2,0,0,1,0,0,0,0,0,0
31150203,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 사북로121번길 32-7,0,2,1,0,0,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31150192,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 사북로121번길 32-9,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
31015023,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 사북로131번길 33-8,0,1,0,0,0,3,0,0,2,0,0,3,1,1,1,0,0,0,0,0,0,0,0
30952236,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 사북로131번길 34-13,0,1,2,1,1,2,2,1,2,0,1,2,1,1,0,1,0,1,0,0,0,0,0
30855731,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 사북로131번길 37,0,3,0,7,2,6,2,4,2,1,2,6,3,1,1,1,1,0,0,0,0,0,0
31192101,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 사북로143번길 9,0,0,0,1,0,0,0,2,3,0,0,0,1,1,2,0,0,1,0,0,0,0,0
31238188,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 사북로149번길 21,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0
30835397,매입임대,LH충북,매입다가구(충북청주시),다가구주택,충청북도 청주시 청원구 상당로 223-1,0,0,1,0,0,6,5,2,0,2,1,3,1,2,1,0,0,0,0,0,0,0,0
31238172,매입임대,LH충북,매입다가구(충북청주시),,충청북도 청주시 청원구 상당로 249,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
31238173,매입임대,LH충북,매입다가구(충북청주시),,충청북도 청주시 청원구 상당로 249,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
